engine_size,cyl,fuel_consump_city,fuel_consump_hwy,fuel_consump_comb,co2_emissions,fuel_diesel,fuel_ethanol,fuel_natgas,fuel_regular,fuel_premium,class_SUV_minivan,class_compact,class_other,class_sedan_or_similar,class_truck
4.6,8,18.6,14.6,16.8,386,0,0,0,1,0,0,0,1,0,0
4.6,8,25.5,20.0,23.0,368,0,1,0,0,0,0,0,1,0,0
6.8,10,23.9,17.8,21.2,488,0,0,0,1,0,0,0,1,0,0
5.4,8,20.6,15.5,18.3,421,0,0,0,1,0,0,0,1,0,0
5.4,8,26.7,20.5,23.9,382,0,1,0,0,0,0,0,1,0,0
2.0,4,11.3,7.9,9.8,225,0,0,0,1,0,1,0,0,0,0
3.5,6,12.6,8.7,10.8,248,0,0,0,1,0,1,0,0,0,0
3.5,6,13.3,9.3,11.5,264,0,0,0,1,0,1,0,0,0,0
3.7,6,13.7,10.4,12.2,281,0,0,0,1,0,1,0,0,0,0
1.6,4,10.4,7.4,9.1,209,0,0,0,1,0,1,0,0,0,0
2.0,4,10.9,8.0,9.6,221,0,0,0,1,0,1,0,0,0,0
2.5,4,10.9,7.5,9.4,216,0,0,0,1,0,1,0,0,0,0
1.6,4,10.5,7.9,9.3,214,0,0,0,1,0,1,0,0,0,0
2.0,4,11.2,8.5,10.0,230,0,0,0,1,0,1,0,0,0,0
5.4,8,18.2,13.3,16.0,368,0,0,0,1,0,1,0,0,0,0
5.4,8,24.5,18.0,21.6,346,0,1,0,0,0,1,0,0,0,0
2.0,4,11.8,8.3,10.2,235,0,0,0,1,0,1,0,0,0,0
3.5,6,14.8,10.7,13.0,299,0,0,0,1,0,1,0,0,0,0
3.5,6,13.7,9.7,11.9,274,0,0,0,1,0,1,0,0,0,0
3.5,6,18.3,12.9,15.9,254,0,1,0,0,0,1,0,0,0,0
3.5,6,14.3,10.3,12.5,288,0,0,0,1,0,1,0,0,0,0
3.5,6,18.9,13.9,16.7,267,0,1,0,0,0,1,0,0,0,0
3.5,6,14.5,10.6,12.7,292,0,0,0,1,0,0,0,0,0,1
3.5,6,14.6,10.6,12.8,294,0,0,0,1,0,0,0,0,0,1
6.2,8,18.3,12.9,15.9,366,0,0,0,1,0,0,0,0,0,1
3.5,6,15.9,11.3,13.8,317,0,0,0,1,0,0,0,0,0,1
3.5,6,15.4,11.0,13.4,308,0,0,0,1,0,0,0,0,0,1
6.2,8,20.1,14.4,17.5,402,0,0,0,1,0,0,0,0,0,1
3.7,6,14.0,10.3,12.3,283,0,0,0,1,0,0,0,0,0,1
3.7,6,18.8,13.7,16.5,264,0,1,0,0,0,0,0,0,0,1
3.7,6,14.0,10.3,12.3,283,0,0,0,1,0,0,0,0,0,1
3.7,6,18.8,13.7,16.5,264,0,1,0,0,0,0,0,0,0,1
5.0,8,16.4,12.3,14.6,336,0,0,0,1,0,0,0,0,0,1
5.0,8,22.1,16.7,19.7,315,0,1,0,0,0,0,0,0,0,1
5.0,8,16.4,12.3,14.6,336,0,0,0,1,0,0,0,0,0,1
5.0,8,22.1,16.7,19.7,315,0,1,0,0,0,0,0,0,0,1
3.7,6,15.0,11.4,13.4,308,0,0,0,1,0,0,0,0,0,1
3.7,6,20.2,15.3,18.0,288,0,1,0,0,0,0,0,0,0,1
3.7,6,15.0,11.4,13.4,308,0,0,0,1,0,0,0,0,0,1
3.7,6,20.2,15.3,18.0,288,0,1,0,0,0,0,0,0,0,1
5.0,8,16.8,12.6,14.9,343,0,0,0,1,0,0,0,0,0,1
5.0,8,22.4,17.0,20.0,320,0,1,0,0,0,0,0,0,0,1
5.0,8,16.7,12.5,14.8,340,0,0,0,1,0,0,0,0,0,1
5.0,8,22.4,16.9,19.9,318,0,1,0,0,0,0,0,0,0,1
6.2,8,20.4,15.0,18.0,414,0,0,0,1,0,0,0,0,0,1
1.6,4,8.5,6.5,7.6,175,0,0,0,1,0,0,1,0,0,0
1.6,4,8.6,6.4,7.6,175,0,0,0,1,0,0,1,0,0,0
1.0,4,7.5,5.5,6.6,152,0,0,0,1,0,0,1,0,0,0
1.6,4,8.0,5.8,7.0,161,0,0,0,1,0,0,1,0,0,0
1.6,4,8.9,6.8,8.0,184,0,0,0,1,0,0,1,0,0,0
3.5,6,13.2,9.4,11.5,264,0,0,0,1,0,1,0,0,0,0
3.5,6,13.7,10.2,12.1,278,0,0,0,1,0,1,0,0,0,0
3.5,6,14.8,10.4,12.8,294,0,0,0,1,0,1,0,0,0,0
2.0,4,10.2,7.4,8.9,205,0,0,0,1,0,0,1,0,0,0
2.0,4,8.8,6.4,7.7,177,0,0,0,1,0,0,1,0,0,0
2.0,4,11.7,8.5,10.3,165,0,1,0,0,0,0,1,0,0,0
2.0,4,8.9,6.4,7.8,179,0,0,0,1,0,0,1,0,0,0
2.0,4,11.7,8.5,10.3,165,0,1,0,0,0,0,1,0,0,0
2.0,4,9.1,6.6,8.0,184,0,0,0,1,0,0,1,0,0,0
2.0,4,11.9,8.9,10.6,170,0,1,0,0,0,0,1,0,0,0
2.0,4,8.4,5.8,7.2,166,0,0,0,1,0,0,1,0,0,0
2.0,4,11.6,8.3,10.1,162,0,1,0,0,0,0,1,0,0,0
1.5,4,10.1,6.6,8.5,196,0,0,0,1,0,0,0,0,1,0
1.6,4,9.4,6.4,8.1,186,0,0,0,1,0,0,0,0,1,0
2.0,4,10.5,7.1,9.0,207,0,0,0,1,0,0,0,0,1,0
2.5,4,10.5,7.0,8.9,205,0,0,0,1,0,0,0,0,1,0
1.5,4,9.5,6.3,8.1,186,0,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.5,9.4,216,0,0,0,1,0,0,0,0,1,0
2.0,4,5.3,5.7,5.5,126,0,0,0,1,0,0,0,0,1,0
3.7,6,12.1,7.8,10.2,235,0,0,0,1,0,0,1,0,0,0
3.7,6,12.7,8.1,10.6,244,0,0,0,1,0,0,1,0,0,0
5.0,8,13.3,9.3,11.5,264,0,0,0,1,0,0,1,0,0,0
5.0,8,15.4,9.4,12.7,292,0,0,0,1,0,0,1,0,0,0
5.8,8,15.9,9.9,13.2,304,0,0,0,0,1,0,1,0,0,0
3.7,6,12.5,8.2,10.6,244,0,0,0,1,0,0,1,0,0,0
2.0,4,10.5,7.3,9.1,209,0,0,0,1,0,0,0,0,1,0
3.5,6,13.7,9.4,11.8,271,0,0,0,1,0,0,0,0,1,0
3.5,6,12.1,8.1,10.3,237,0,0,0,1,0,0,0,0,1,0
3.5,6,17.0,11.1,14.3,229,0,1,0,0,0,0,0,0,1,0
3.5,6,13.0,9.1,11.2,258,0,0,0,1,0,0,0,0,1,0
3.5,6,18.4,12.5,15.7,251,0,1,0,0,0,0,0,0,1,0
1.6,4,10.8,8.0,9.5,218,0,0,0,1,0,0,0,1,0,0
2.5,4,11.3,8.2,9.9,228,0,0,0,1,0,0,0,1,0,0
1.6,4,11.5,8.3,10.1,232,0,0,0,1,0,0,0,1,0,0
2.5,4,11.9,8.5,10.4,239,0,0,0,1,0,0,0,1,0,0
3.6,6,14.3,9.9,12.3,283,0,0,0,1,0,1,0,0,0,0
3.6,6,14.9,10.4,12.9,297,0,0,0,1,0,1,0,0,0,0
4.3,6,17.1,12.7,15.1,347,0,0,0,1,0,0,0,1,0,0
5.3,8,18.0,13.4,15.9,366,0,0,0,1,0,0,0,1,0,0
5.3,8,23.5,17.7,20.9,334,0,1,0,0,0,0,0,1,0,0
5.3,8,18.3,14.2,16.5,380,0,0,0,1,0,0,0,1,0,0
5.3,8,23.7,18.8,21.5,344,0,1,0,0,0,0,0,1,0,0
5.3,8,18.6,13.9,16.5,380,0,0,0,1,0,0,0,1,0,0
5.3,8,23.9,18.5,21.5,344,0,1,0,0,0,0,0,1,0,0
5.3,8,18.3,14.2,16.5,380,0,0,0,1,0,0,0,1,0,0
5.3,8,25.3,19.3,22.6,362,0,1,0,0,0,0,0,1,0,0
5.3,8,18.6,13.9,16.5,380,0,0,0,1,0,0,0,1,0,0
5.3,8,23.9,18.5,21.5,344,0,1,0,0,0,0,0,1,0,0
5.3,8,18.3,14.2,16.5,380,0,0,0,1,0,0,0,1,0,0
5.3,8,25.3,19.3,22.6,362,0,1,0,0,0,0,0,1,0,0
4.8,8,21.1,14.2,18.0,414,0,0,0,1,0,0,0,1,0,0
6.0,8,21.9,15.0,18.8,432,0,0,0,1,0,0,0,1,0,0
6.0,8,30.0,20.4,25.7,411,0,1,0,0,0,0,0,1,0,0
4.8,8,21.3,14.3,18.2,419,0,0,0,1,0,0,0,1,0,0
6.0,8,22.1,15.0,18.9,435,0,0,0,1,0,0,0,1,0,0
6.0,8,30.2,20.5,25.8,413,0,1,0,0,0,0,0,1,0,0
4.3,6,13.4,9.9,11.8,271,0,0,0,1,0,0,0,0,0,1
4.3,6,18.9,14.2,16.8,269,0,1,0,0,0,0,0,0,0,1
5.3,8,14.6,10.3,12.7,292,0,0,0,1,0,0,0,0,0,1
5.3,8,19.5,13.7,16.9,270,0,1,0,0,0,0,0,0,0,1
6.2,8,16.3,11.4,14.1,324,0,0,0,0,1,0,0,0,0,1
4.3,6,14.2,10.6,12.6,290,0,0,0,1,0,0,0,0,0,1
4.3,6,20.0,15.1,17.8,285,0,1,0,0,0,0,0,0,0,1
5.3,8,14.9,10.6,13.0,299,0,0,0,1,0,0,0,0,0,1
5.3,8,19.9,14.2,17.3,277,0,1,0,0,0,0,0,0,0,1
6.2,8,16.4,11.7,14.3,329,0,0,0,0,1,0,0,0,0,1
2.4,4,10.5,7.3,9.1,209,0,0,0,1,0,1,0,0,0,0
3.6,6,13.9,9.6,12.0,276,0,0,0,1,0,1,0,0,0,0
3.6,6,18.8,13.1,16.2,259,0,1,0,0,0,1,0,0,0,0
2.4,4,11.5,8.2,10.0,230,0,0,0,1,0,1,0,0,0,0
3.6,6,14.8,9.9,12.6,290,0,0,0,1,0,1,0,0,0,0
3.6,6,19.8,13.6,17.0,272,0,1,0,0,0,1,0,0,0,0
5.3,8,16.0,11.1,13.8,317,0,0,0,1,0,1,0,0,0,0
5.3,8,21.5,14.6,18.4,294,0,1,0,0,0,1,0,0,0,0
5.3,8,16.0,11.1,13.8,317,0,0,0,1,0,1,0,0,0,0
5.3,8,21.5,14.6,18.4,294,0,1,0,0,0,1,0,0,0,0
6.2,8,17.0,11.8,14.7,338,0,0,0,0,1,1,0,0,0,0
6.2,8,23.3,16.1,20.1,322,0,1,0,0,0,1,0,0,0,0
6.2,8,18.8,13.4,16.4,377,0,0,0,0,1,1,0,0,0,0
6.2,8,25.7,17.8,22.1,354,0,1,0,0,0,1,0,0,0,0
5.3,8,16.0,11.1,13.8,317,0,0,0,1,0,1,0,0,0,0
5.3,8,21.5,14.6,18.4,294,0,1,0,0,0,1,0,0,0,0
5.3,8,16.0,11.1,13.8,317,0,0,0,1,0,1,0,0,0,0
5.3,8,21.5,14.6,18.4,294,0,1,0,0,0,1,0,0,0,0
2.4,4,9.0,6.6,7.9,182,0,0,0,1,0,0,0,0,1,0
2.4,4,9.1,6.9,8.1,186,0,0,0,1,0,0,0,0,1,0
2.4,4,10.1,6.9,8.7,200,0,0,0,1,0,0,0,0,1,0
3.5,6,11.0,6.8,9.1,209,0,0,0,1,0,0,0,0,1,0
3.5,6,11.4,7.3,9.6,221,0,0,0,1,0,0,0,0,1,0
3.5,6,13.0,8.4,10.9,251,0,0,0,1,0,0,0,0,1,0
2.0,4,4.7,4.9,4.8,110,0,0,0,1,0,0,0,0,1,0
1.8,4,7.9,6.0,7.0,161,0,0,0,1,0,0,1,0,0,0
1.8,4,8.1,6.2,7.2,166,0,0,0,1,0,0,1,0,0,0
1.8,4,8.5,6.6,7.6,175,0,0,0,1,0,0,1,0,0,0
3.5,6,12.5,8.5,10.7,246,0,0,0,1,0,1,0,0,0,0
2.4,4,10.3,7.6,9.1,209,0,0,0,1,0,1,0,0,0,0
2.4,4,10.6,7.9,9.4,216,0,0,0,1,0,1,0,0,0,0
1.5,4,6.6,6.0,6.3,145,0,0,0,1,0,0,1,0,0,0
1.5,4,7.6,6.1,6.9,159,0,0,0,1,0,0,1,0,0,0
1.5,4,8.3,6.5,7.5,172,0,0,0,1,0,0,0,0,1,0
1.5,4,8.3,6.9,7.7,177,0,0,0,1,0,0,0,0,1,0
3.5,6,12.3,8.5,10.6,244,0,0,0,1,0,1,0,0,0,0
3.5,6,13.3,9.3,11.5,265,0,0,0,1,0,1,0,0,0,0
3.5,6,13.9,9.7,12.0,276,0,0,0,1,0,1,0,0,0,0
3.5,6,15.2,11.3,13.4,308,0,0,0,1,0,0,0,0,0,1
1.6,4,8.8,6.3,7.7,177,0,0,0,1,0,0,1,0,0,0
1.6,4,8.7,6.4,7.7,177,0,0,0,1,0,0,1,0,0,0
2.0,4,9.8,7.2,8.6,198,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.0,8.5,196,0,0,0,1,0,0,0,0,1,0
5.0,8,15.7,10.2,13.2,304,0,0,0,0,1,0,0,0,1,0
3.8,6,13.0,8.7,11.1,255,0,0,0,1,0,0,0,0,1,0
3.3,6,13.0,9.1,11.2,258,0,0,0,1,0,1,0,0,0,0
3.3,6,13.3,9.5,11.6,267,0,0,0,1,0,1,0,0,0,0
2.4,4,11.6,8.7,10.3,237,0,0,0,1,0,1,0,0,0,0
2.0,4,12.9,9.7,11.5,264,0,0,0,1,0,1,0,0,0,0
2.4,4,12.5,9.4,11.1,255,0,0,0,1,0,1,0,0,0,0
2.0,4,11.4,7.5,9.6,221,0,0,0,1,0,0,0,0,1,0
2.4,4,9.8,7.0,8.5,196,0,0,0,1,0,0,0,0,1,0
2.4,4,6.5,5.9,6.2,143,0,0,0,1,0,0,0,0,1,0
2.4,4,6.6,5.9,6.3,145,0,0,0,1,0,0,0,0,1,0
2.0,4,10.2,8.2,9.3,214,0,0,0,1,0,1,0,0,0,0
2.0,4,11.4,8.6,10.1,232,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,8.3,10.0,230,0,0,0,1,0,1,0,0,0,0
2.0,4,11.4,9.3,10.5,242,0,0,0,1,0,1,0,0,0,0
2.4,4,11.6,9.3,10.6,244,0,0,0,1,0,1,0,0,0,0
1.6,4,8.6,6.6,7.7,177,0,0,0,1,0,0,1,0,0,0
1.6,4,9.1,6.7,8.0,184,0,0,0,1,0,0,1,0,0,0
1.6,4,9.9,7.5,8.8,202,0,0,0,1,0,0,1,0,0,0
1.6,4,9.7,7.1,8.5,196,0,0,0,1,0,0,1,0,0,0
3.7,6,12.0,8.0,10.2,235,0,0,0,0,1,0,0,0,1,0
3.7,6,12.6,8.7,10.8,248,0,0,0,0,1,0,0,0,1,0
3.5,6,8.2,6.7,7.5,172,0,0,0,0,1,0,1,0,0,0
3.5,6,8.7,7.5,8.2,189,0,0,0,0,1,0,1,0,0,0
3.7,6,13.3,9.4,11.5,265,0,0,0,0,1,0,1,0,0,0
3.7,6,13.6,9.3,11.7,269,0,0,0,0,1,0,1,0,0,0
3.7,6,14.3,9.8,12.3,283,0,0,0,0,1,0,1,0,0,0
3.7,6,12.9,8.9,11.1,255,0,0,0,0,1,0,1,0,0,0
3.7,6,13.5,9.3,11.6,267,0,0,0,0,1,0,1,0,0,0
3.7,6,12.8,8.9,11.0,253,0,0,0,0,1,0,0,0,1,0
5.6,8,14.5,9.5,12.3,283,0,0,0,0,1,0,0,0,1,0
3.7,6,13.2,9.6,11.6,267,0,0,0,0,1,0,0,0,1,0
5.6,8,15.0,10.2,12.8,294,0,0,0,0,1,0,0,0,1,0
3.5,6,8.0,7.0,7.6,175,0,0,0,0,1,0,0,0,1,0
3.7,6,13.6,9.6,11.8,271,0,0,0,0,1,0,0,0,1,0
3.5,6,11.9,9.0,10.6,244,0,0,0,0,1,1,0,0,0,0
3.5,6,12.3,9.3,11.0,253,0,0,0,0,1,1,0,0,0,0
2.5,4,8.8,8.2,8.5,196,0,0,0,1,0,1,0,0,0,0
3.7,6,14.5,10.7,12.8,294,0,0,0,0,1,1,0,0,0,0
5.0,8,16.6,11.9,14.5,334,0,0,0,0,1,1,0,0,0,0
5.6,8,17.4,12.1,15.0,345,0,0,0,0,1,1,0,0,0,0
3.0,6,11.8,8.4,10.3,237,0,0,0,0,1,0,1,0,0,0
3.0,6,12.2,8.7,10.6,244,0,0,0,0,1,0,1,0,0,0
5.0,8,15.0,10.2,12.8,294,0,0,0,0,1,0,1,0,0,0
2.0,4,12.3,8.2,10.5,242,0,0,0,0,1,0,0,0,1,0
3.0,6,14.7,9.1,12.2,281,0,0,0,0,1,0,0,0,1,0
5.0,8,15.7,10.3,13.3,306,0,0,0,0,1,0,0,0,1,0
5.0,8,21.3,14.1,18.1,290,0,1,0,0,0,0,0,0,1,0
5.0,8,15.7,10.3,13.3,306,0,0,0,0,1,0,0,0,1,0
3.0,6,14.6,9.6,12.4,285,0,0,0,0,1,0,0,0,1,0
5.0,8,15.8,10.2,13.3,306,0,0,0,0,1,0,0,0,1,0
5.0,8,20.6,13.6,17.5,280,0,1,0,0,0,0,0,0,1,0
3.0,6,14.7,9.6,12.4,285,0,0,0,0,1,0,0,0,1,0
5.0,8,15.8,10.2,13.3,306,0,0,0,0,1,0,0,0,1,0
5.0,8,20.6,13.6,17.5,280,0,1,0,0,0,0,0,0,1,0
5.0,8,15.8,10.2,13.3,306,0,0,0,0,1,0,0,0,1,0
5.0,8,15.8,10.2,13.3,306,0,0,0,0,1,0,0,0,1,0
5.0,8,15.1,10.6,13.1,301,0,0,0,0,1,0,1,0,0,0
5.0,8,14.8,9.9,12.6,290,0,0,0,0,1,0,1,0,0,0
5.0,8,15.9,10.9,13.7,315,0,0,0,0,1,0,1,0,0,0
5.0,8,15.6,10.9,13.5,310,0,0,0,0,1,0,1,0,0,0
5.0,8,15.9,10.9,13.7,315,0,0,0,0,1,0,1,0,0,0
5.0,8,15.6,10.9,13.5,310,0,0,0,0,1,0,1,0,0,0
2.4,4,10.9,7.7,9.5,218,0,0,0,1,0,1,0,0,0,0
3.2,6,12.3,8.3,10.5,242,0,0,0,1,0,1,0,0,0,0
2.4,4,11.3,8.3,10.0,230,0,0,0,1,0,1,0,0,0,0
3.2,6,12.5,8.8,10.8,248,0,0,0,1,0,1,0,0,0,0
2.4,4,11.4,8.6,10.1,232,0,0,0,1,0,1,0,0,0,0
3.2,6,12.5,9.1,11.0,253,0,0,0,1,0,1,0,0,0,0
2.4,4,12.1,9.4,10.9,251,0,0,0,1,0,1,0,0,0,0
3.2,6,13.4,9.5,11.6,267,0,0,0,1,0,1,0,0,0,0
2.0,4,10.7,8.8,9.9,228,0,0,0,1,0,1,0,0,0,0
2.0,4,11.1,8.3,9.8,225,0,0,0,1,0,1,0,0,0,0
2.0,4,10.2,7.8,9.1,209,0,0,0,1,0,1,0,0,0,0
2.4,4,11.1,8.3,9.8,225,0,0,0,1,0,1,0,0,0,0
2.4,4,10.3,8.3,9.4,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.4,8.7,10.2,235,0,0,0,1,0,1,0,0,0,0
2.4,4,10.3,8.4,9.4,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.7,10.3,11.1,255,0,0,0,1,0,1,0,0,0,0
5.7,8,17.3,11.7,14.8,340,0,0,0,1,0,1,0,0,0,0
3.0,6,11.2,8.4,9.9,267,1,0,0,0,0,1,0,0,0,0
3.6,6,13.9,9.8,12.1,278,0,0,0,1,0,1,0,0,0,0
3.6,6,17.7,13.0,15.6,250,0,1,0,0,0,1,0,0,0,0
6.4,8,18.5,12.6,15.8,363,0,0,0,0,1,1,0,0,0,0
2.0,4,10.7,8.8,9.9,228,0,0,0,1,0,1,0,0,0,0
2.0,4,11.1,8.3,9.8,225,0,0,0,1,0,1,0,0,0,0
2.0,4,10.2,7.8,9.1,209,0,0,0,1,0,1,0,0,0,0
2.4,4,11.1,8.3,9.8,225,0,0,0,1,0,1,0,0,0,0
2.4,4,10.3,8.3,9.4,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.4,8.7,10.2,235,0,0,0,1,0,1,0,0,0,0
2.4,4,10.3,8.4,9.4,216,0,0,0,1,0,1,0,0,0,0
2.4,4,11.7,10.3,11.1,255,0,0,0,1,0,1,0,0,0,0
3.6,6,14.1,11.1,12.8,294,0,0,0,1,0,1,0,0,0,0
3.6,6,14.2,11.0,12.8,294,0,0,0,1,0,1,0,0,0,0
3.6,6,14.8,11.7,13.4,308,0,0,0,1,0,1,0,0,0,0
3.6,6,15.0,11.4,13.4,308,0,0,0,1,0,1,0,0,0,0
3.3,6,12.7,8.8,10.9,251,0,0,0,1,0,0,0,0,1,0
1.8,4,9.6,6.6,8.3,191,0,0,0,1,0,0,0,0,1,0
1.8,4,9.3,6.4,8.0,184,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,6.6,8.4,193,0,0,0,1,0,0,0,0,1,0
2.0,4,9.7,6.8,8.4,193,0,0,0,1,0,0,0,0,1,0
1.6,4,11.1,8.0,9.7,223,0,0,0,1,0,0,0,0,1,0
1.6,4,11.1,8.2,9.8,225,0,0,0,1,0,0,0,0,1,0
2.0,4,9.7,6.8,8.4,193,0,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.0,8.5,196,0,0,0,1,0,0,0,0,1,0
1.6,4,10.6,7.9,9.4,216,0,0,0,1,0,0,1,0,0,0
1.6,4,10.8,8.1,9.6,221,0,0,0,1,0,0,1,0,0,0
2.0,4,9.6,7.0,8.4,193,0,0,0,1,0,0,1,0,0,0
2.0,4,9.8,7.2,8.6,198,0,0,0,1,0,0,1,0,0,0
2.0,4,11.7,7.6,9.9,228,0,0,0,1,0,0,0,0,1,0
2.4,4,10.2,6.8,8.7,200,0,0,0,1,0,0,0,0,1,0
2.4,4,6.5,5.9,6.2,143,0,0,0,1,0,0,0,0,1,0
2.4,4,6.7,6.0,6.4,147,0,0,0,1,0,0,0,0,1,0
1.6,4,8.7,6.3,7.6,175,0,0,0,1,0,0,1,0,0,0
1.6,4,8.7,6.4,7.7,177,0,0,0,1,0,0,1,0,0,0
1.6,4,8.5,6.4,7.6,175,0,0,0,1,0,0,1,0,0,0
2.0,4,10.5,7.5,9.2,212,0,0,0,1,0,0,0,0,1,0
2.0,4,10.8,7.4,9.3,214,0,0,0,1,0,0,0,0,1,0
3.5,6,13.7,9.9,12.0,276,0,0,0,1,0,1,0,0,0,0
2.4,4,11.8,8.5,10.3,237,0,0,0,1,0,1,0,0,0,0
3.3,6,12.9,9.5,11.4,262,0,0,0,1,0,1,0,0,0,0
2.4,4,12.3,9.3,11.0,253,0,0,0,1,0,1,0,0,0,0
3.3,6,13.4,9.9,11.8,271,0,0,0,1,0,1,0,0,0,0
1.6,4,9.8,7.9,8.9,205,0,0,0,1,0,0,0,0,1,0
1.6,4,9.9,7.8,9.0,207,0,0,0,1,0,0,0,0,1,0
2.0,4,10.1,7.8,9.1,209,0,0,0,1,0,0,0,0,1,0
2.0,4,9.7,7.8,8.8,202,0,0,0,1,0,0,0,0,1,0
2.4,4,11.4,8.3,10.0,230,0,0,0,1,0,1,0,0,0,0
2.4,4,12.9,9.3,11.3,260,0,0,0,1,0,1,0,0,0,0
2.0,4,12.7,9.7,11.4,262,0,0,0,1,0,1,0,0,0,0
2.4,4,12.0,9.1,10.7,246,0,0,0,1,0,1,0,0,0,0
6.5,12,22.8,12.9,18.3,421,0,0,0,0,1,0,1,0,0,0
5.2,10,18.0,12.8,15.7,361,0,0,0,0,1,0,1,0,0,0
5.2,10,20.6,13.5,17.4,400,0,0,0,0,1,0,1,0,0,0
2.0,4,13.5,9.9,11.9,274,0,0,0,0,1,1,0,0,0,0
3.0,6,16.3,12.4,14.5,334,0,0,0,0,1,1,0,0,0,0
2.0,4,11.3,7.9,9.8,225,0,0,0,0,1,1,0,0,0,0
2.0,4,11.3,7.9,9.8,225,0,0,0,0,1,1,0,0,0,0
5.0,8,18.0,12.2,15.4,354,0,0,0,0,1,1,0,0,0,0
5.0,8,17.2,12.5,15.1,347,0,0,0,0,1,1,0,0,0,0
5.0,8,25.0,16.9,21.4,342,0,1,0,0,0,1,0,0,0,0
3.0,6,14.2,10.2,12.4,285,0,0,0,0,1,1,0,0,0,0
3.0,6,14.2,10.2,12.4,285,0,0,0,0,1,1,0,0,0,0
3.0,6,19.4,14.9,17.4,278,0,1,0,0,0,1,0,0,0,0
5.0,8,17.3,12.2,15.0,345,0,0,0,0,1,1,0,0,0,0
5.0,8,16.6,12.3,14.7,338,0,0,0,0,1,1,0,0,0,0
5.0,8,24.0,16.6,20.7,331,0,1,0,0,0,1,0,0,0,0
3.0,6,14.1,10.1,12.3,283,0,0,0,0,1,1,0,0,0,0
3.0,6,14.1,10.1,12.3,283,0,0,0,0,1,1,0,0,0,0
3.0,6,19.4,14.8,17.3,277,0,1,0,0,0,1,0,0,0,0
5.0,8,18.0,12.2,15.4,354,0,0,0,0,1,1,0,0,0,0
5.0,8,17.2,12.5,15.1,347,0,0,0,0,1,1,0,0,0,0
5.0,8,25.0,16.9,21.4,342,0,1,0,0,0,1,0,0,0,0
1.8,4,5.5,5.8,5.6,129,0,0,0,1,0,0,1,0,0,0
2.5,4,5.8,6.2,6.0,138,0,0,0,1,0,0,0,0,1,0
3.5,6,11.3,7.6,9.6,221,0,0,0,1,0,0,0,0,1,0
3.5,6,12.1,8.3,10.4,239,0,0,0,0,1,0,0,0,1,0
3.5,6,12.5,9.1,11.0,253,0,0,0,0,1,0,0,0,1,0
3.5,6,7.7,7.4,7.6,175,0,0,0,0,1,0,0,0,1,0
4.6,8,15.7,11.8,13.9,320,0,0,0,0,1,1,0,0,0,0
2.5,6,11.2,7.8,9.7,223,0,0,0,0,1,0,1,0,0,0
2.5,6,11.8,8.7,10.4,239,0,0,0,0,1,0,1,0,0,0
2.5,6,11.2,7.8,9.7,223,0,0,0,0,1,0,1,0,0,0
3.5,6,12.2,8.7,10.6,244,0,0,0,0,1,0,1,0,0,0
3.5,6,12.5,9.1,11.0,253,0,0,0,0,1,0,1,0,0,0
3.5,6,12.1,8.7,10.6,244,0,0,0,0,1,0,1,0,0,0
5.0,8,14.6,10.1,12.6,290,0,0,0,0,1,0,1,0,0,0
4.6,8,14.5,9.6,12.3,283,0,0,0,0,1,0,0,0,1,0
4.6,8,15.1,10.3,12.9,297,0,0,0,0,1,0,0,0,1,0
4.6,8,15.1,10.3,12.9,297,0,0,0,0,1,0,0,0,1,0
5.0,8,12.0,10.7,11.4,262,0,0,0,0,1,0,0,0,1,0
5.7,8,18.8,13.6,16.5,380,0,0,0,0,1,1,0,0,0,0
3.5,6,13.3,9.8,11.7,269,0,0,0,1,0,1,0,0,0,0
3.5,6,12.7,9.1,11.1,255,0,0,0,1,0,1,0,0,0,0
3.5,6,7.9,8.6,8.2,189,0,0,0,0,1,1,0,0,0,0
3.5,6,13.7,9.4,11.8,271,0,0,0,1,0,0,0,0,1,0
3.7,6,13.1,9.0,11.3,260,0,0,0,1,0,0,0,0,1,0
3.5,6,14.8,10.4,12.8,294,0,0,0,1,0,1,0,0,0,0
2.0,4,11.5,8.5,10.2,235,0,0,0,1,0,0,0,1,0,0
3.7,6,14.0,9.9,12.2,281,0,0,0,1,0,0,0,1,0,0
3.7,6,13.7,10.4,12.2,281,0,0,0,1,0,1,0,0,0,0
2.0,4,10.5,7.1,9.0,207,0,0,0,1,0,0,0,0,1,0
3.7,6,13.1,9.3,11.4,262,0,0,0,1,0,0,0,0,1,0
2.0,4,6.2,6.4,6.3,145,0,0,0,1,0,0,0,0,1,0
5.4,8,18.2,13.3,16.0,368,0,0,0,1,0,1,0,0,0,0
5.4,8,24.5,18.0,21.6,346,0,1,0,0,0,1,0,0,0,0
3.0,6,15.2,9.6,12.7,292,0,0,0,0,1,0,0,0,1,0
3.0,6,15.2,9.6,12.7,292,0,0,0,0,1,0,0,0,1,0
